beds,mapped_bathrooms,avg_price_per_bedroom,accommodates,mapped_property_type,bedrooms,mapped_room_type,price
2,6,192.2759874726177,4,4,1,4,203.0
1,6,98.00111073137388,2,4,1,4,63.0
1,6,98.00111073137388,2,4,1,4,74.0
3,3,103.1286317058469,4,4,3,4,270.0
1,6,138.02608522069195,2,4,1,4,107.0
3,3,88.63882590073068,5,4,2,4,180.0
3,3,153.45101102941177,4,4,2,4,330.0
5,3,68.52813852813853,13,5,4,4,228.0
1,6,138.02608522069195,2,4,1,4,246.0
1,6,138.02608522069195,3,4,1,4,266.0
2,3,138.02608522069195,5,4,2,4,439.0
1,6,153.45101102941177,2,4,1,4,135.0
3,3,198.09007603821408,5,5,3,4,536.0
1,6,157.98023595334942,2,4,1,4,99.0
1,4,129.87171912486124,1,2,1,3,40.0
2,3,138.67108953095203,3,5,2,4,120.0
1,5,138.02608522069195,2,2,1,3,50.0
1,5,71.02556818181817,2,2,1,3,138.0
1,3,135.26623842867315,2,2,1,3,42.0
1,3,135.26623842867315,2,2,1,3,42.0
1,3,135.26623842867315,2,2,1,3,42.0
1,3,135.26623842867315,1,2,1,3,41.0
1,6,88.63882590073068,2,4,1,4,134.0
1,4,93.51619733735733,1,2,1,3,44.0
2,3,135.26623842867315,4,2,1,3,56.0
2,6,255.9705913606096,3,4,1,4,302.0
1,4,192.2759874726177,2,2,1,3,120.0
1,6,138.02608522069195,2,4,1,4,200.0
2,6,255.9705913606096,4,4,2,4,300.0
1,6,198.09007603821408,1,2,1,3,49.0
2,3,138.02608522069195,4,4,2,4,233.0
1,6,153.45101102941177,2,4,1,4,239.0
1,6,138.02608522069195,2,4,1,4,117.0
1,6,138.02608522069195,4,4,1,4,119.0
2,6,98.00111073137388,4,5,2,4,190.0
2,6,255.9705913606096,4,4,2,4,524.0
2,6,183.21820800371316,4,4,2,4,245.0
5,3,255.9705913606096,8,5,4,4,1669.0
2,6,138.02608522069195,4,4,1,4,175.0
2,3,138.02608522069195,5,4,2,4,133.0
3,3,88.63882590073068,7,4,3,4,212.0
2,5,75.42923051573571,2,3,1,3,113.0
6,3,114.50185185185184,8,4,4,4,771.0
1,6,138.02608522069195,2,4,1,4,135.0
2,6,138.02608522069195,4,4,1,4,150.0
1,1,138.02608522069195,2,5,1,4,99.0
2,6,198.09007603821408,4,5,2,4,400.0
3,3,138.02608522069195,5,4,2,4,140.0
3,3,138.02608522069195,6,4,2,4,349.0
2,6,135.26623842867315,4,4,2,4,261.0
1,6,138.02608522069195,2,4,1,4,158.0
1,5,183.21820800371316,2,4,1,3,55.0
4,3,138.02608522069195,4,4,2,4,178.0
3,3,103.1286317058469,4,4,2,4,229.0
5,3,98.00111073137388,8,5,4,4,225.0
1,5,138.02608522069195,2,2,1,3,70.0
1,4,56.88147754451237,1,2,1,3,30.0
1,6,62.0703125,2,4,1,4,101.0
3,3,66.36538461538461,4,4,2,4,141.0
1,6,135.26623842867315,1,2,1,3,43.0
1,6,192.2759874726177,2,4,1,4,213.0
2,3,106.39955357142856,5,4,2,4,384.0
3,6,135.26623842867315,6,5,3,4,379.0
4,6,129.87171912486124,4,4,2,4,144.0
2,6,138.02608522069195,4,5,2,4,923.0
2,6,138.02608522069195,3,4,1,4,150.0
2,6,255.9705913606096,2,5,1,4,250.0
1,6,138.02608522069195,2,4,1,4,260.0
5,3,114.50185185185184,12,5,5,4,280.0
2,6,153.45101102941177,2,4,1,4,235.0
8,3,255.9705913606096,10,5,5,4,2517.0
1,6,138.02608522069195,2,4,1,4,65.0
2,3,138.02608522069195,6,4,3,4,306.0
1,5,71.02556818181817,2,2,1,3,120.0
2,6,192.2759874726177,4,4,2,4,321.0
3,5,157.98023595334942,6,2,2,3,116.0
1,6,138.02608522069195,2,4,1,4,91.0
4,6,69.13580246913581,8,5,3,4,180.0
2,6,138.02608522069195,4,5,2,4,264.0
2,3,116.07480748074806,2,4,2,4,130.0
2,6,138.02608522069195,4,4,1,4,393.0
1,6,117.31939891873483,4,4,1,4,199.0
1,6,138.02608522069195,2,5,1,4,150.0
1,6,138.02608522069195,2,4,1,4,134.0
1,6,103.1286317058469,2,4,1,4,183.0
2,3,77.14240568832707,4,4,2,4,196.0
1,6,103.1286317058469,2,4,1,4,174.0
8,3,255.9705913606096,13,5,5,4,923.0
2,6,138.02608522069195,4,4,2,4,157.0
2,3,88.63882590073068,4,4,2,4,184.0
2,6,106.39955357142856,4,4,2,4,164.0
2,3,77.14240568832707,4,4,2,4,243.0
2,6,69.13580246913581,4,4,2,4,110.0
2,3,153.45101102941177,4,4,2,4,300.0
2,6,117.31939891873483,4,5,2,4,125.0
3,3,153.45101102941177,5,4,3,4,177.0
5,6,72.17170111287759,7,5,3,4,119.0
1,6,117.31939891873483,2,4,1,4,155.0
3,6,117.31939891873483,4,4,2,4,215.0
1,4,198.09007603821408,2,2,1,3,96.0
1,6,77.14240568832707,2,2,1,3,86.0
1,6,77.14240568832707,2,2,1,3,76.0
2,6,77.14240568832707,4,2,1,3,86.0
1,6,77.14240568832707,2,2,1,3,76.0
1,6,77.14240568832707,2,2,1,3,72.0
1,6,183.21820800371316,1,4,1,4,120.0
2,6,138.02608522069195,3,3,1,4,106.0
2,6,220.34827684827684,4,4,1,4,260.0
1,6,93.51619733735733,2,2,1,3,86.0
1,6,138.02608522069195,2,4,1,4,180.0
6,3,129.87171912486124,9,5,5,4,949.0
1,6,138.02608522069195,2,4,1,4,185.0
8,1,183.21820800371316,12,3,4,3,1476.0
8,3,138.02608522069195,11,5,4,4,599.0
1,6,153.45101102941177,2,4,1,4,98.0
2,3,100.7890625,4,4,2,4,227.0
1,6,138.02608522069195,2,4,1,4,160.0
4,6,103.1286317058469,7,5,3,4,169.0
2,3,67.36219020959923,4,4,2,4,135.0
2,6,135.26623842867315,6,4,2,4,115.0
2,6,135.26623842867315,6,4,2,4,115.0
2,6,135.26623842867315,6,4,2,4,115.0
1,6,138.02608522069195,2,2,1,3,56.0
3,3,100.7890625,6,5,3,4,399.0
2,6,157.98023595334942,4,4,2,4,217.0
2,6,138.02608522069195,3,5,1,4,193.0
1,6,84.19321449108683,2,5,1,4,114.0
3,3,220.34827684827684,5,5,3,4,457.0
1,3,135.26623842867315,2,2,1,3,68.0
2,3,135.26623842867315,4,2,1,3,80.0
1,6,138.02608522069195,2,4,1,4,180.0
1,6,117.31939891873483,2,4,1,4,130.0
2,6,72.17170111287759,4,5,1,4,127.0
4,3,94.17872340425532,7,4,3,4,369.0
6,6,67.36219020959923,4,5,2,4,110.0
1,6,135.26623842867315,2,4,1,4,300.0
1,6,56.88147754451237,2,5,1,4,68.0
2,6,183.21820800371316,3,3,1,3,364.0
3,6,183.21820800371316,4,3,1,3,364.0
2,3,153.45101102941177,4,4,2,4,200.0
1,6,138.02608522069195,2,5,1,4,229.0
3,6,198.09007603821408,6,4,3,4,318.0
3,6,77.14240568832707,5,4,2,4,163.0
1,6,183.21820800371316,2,4,1,4,219.0
2,6,88.63882590073068,4,4,2,4,179.0
1,4,138.02608522069195,2,2,1,3,30.0
2,6,138.02608522069195,5,5,2,4,149.0
2,6,157.98023595334942,2,4,1,4,125.0
2,6,88.63882590073068,4,4,2,4,118.0
6,6,98.00111073137388,6,4,3,4,195.0
3,3,117.31939891873483,6,4,3,4,335.0
1,6,183.21820800371316,2,4,1,4,100.0
2,3,183.21820800371316,2,4,1,4,340.0
3,3,75.42923051573571,6,5,3,4,209.0
1,6,116.07480748074806,2,4,1,4,197.0
3,6,68.52813852813853,5,4,3,4,109.0
3,6,72.17170111287759,6,5,3,4,103.0
2,3,77.14240568832707,4,4,2,4,164.0
2,3,183.21820800371316,4,4,2,4,571.0
1,6,116.07480748074806,4,4,1,4,90.0
1,6,183.21820800371316,2,4,1,4,144.0
1,6,192.2759874726177,2,4,1,4,250.0
1,2,153.45101102941177,2,2,1,3,85.0
1,3,153.45101102941177,2,2,1,3,222.0
3,6,106.39955357142856,4,4,2,4,96.0
1,6,183.21820800371316,3,4,1,4,182.0
1,6,138.02608522069195,3,4,1,4,174.0
3,3,103.1286317058469,6,4,2,4,162.0
3,3,138.02608522069195,6,4,2,4,357.0
2,6,138.02608522069195,3,4,1,4,139.0
1,6,198.09007603821408,2,4,1,4,202.0
2,3,138.67108953095203,4,4,2,4,398.0
1,6,183.21820800371316,3,4,1,4,113.0
1,6,183.21820800371316,2,4,1,4,525.0
3,3,135.26623842867315,6,4,3,4,283.0
4,6,62.0703125,6,4,3,4,151.0
4,3,83.85829030407344,6,4,2,4,148.0
2,6,138.02608522069195,4,4,1,4,106.0
2,6,77.14240568832707,4,5,3,4,134.0
4,6,103.1286317058469,7,5,3,4,178.0
4,6,138.67108953095203,6,4,3,4,512.0
3,6,198.09007603821408,6,5,3,4,385.0
2,6,56.88147754451237,4,4,2,4,164.0
2,6,138.67108953095203,4,5,2,4,350.0
2,6,138.02608522069195,4,4,2,4,210.0
2,6,138.02608522069195,4,4,2,4,111.0
5,3,62.0703125,10,5,4,4,442.0
3,3,138.02608522069195,4,4,2,4,149.0
1,6,183.21820800371316,2,4,1,4,166.0
2,6,183.21820800371316,4,5,2,4,287.0
2,6,83.85829030407344,4,5,2,4,71.0
5,3,62.0703125,8,4,4,4,171.0
6,3,62.0703125,9,4,4,4,161.0
1,6,138.02608522069195,4,4,1,4,129.0
1,6,183.21820800371316,3,4,1,4,229.0
2,3,183.21820800371316,4,4,2,4,462.0
2,3,138.02608522069195,6,4,2,4,335.0
2,6,138.02608522069195,4,5,2,4,218.0
2,6,138.02608522069195,4,4,2,4,283.0
3,6,106.39955357142856,4,4,2,4,274.0
3,3,183.21820800371316,7,5,3,4,510.0
1,6,138.02608522069195,2,4,1,4,109.0
2,6,192.2759874726177,4,4,1,4,177.0
1,6,138.02608522069195,2,4,1,4,254.0
1,6,255.9705913606096,2,4,1,4,192.0
4,6,255.9705913606096,6,4,2,4,440.0
3,6,138.67108953095203,6,4,3,4,500.0
3,3,100.7890625,4,4,2,4,217.0
4,6,75.42923051573571,6,5,3,4,314.0
2,6,56.88147754451237,4,5,1,4,80.0
3,6,192.2759874726177,5,4,2,4,400.0
6,3,75.42923051573571,7,5,3,4,314.0
5,6,75.42923051573571,6,5,3,4,336.0
2,3,192.2759874726177,4,4,2,4,463.0
1,6,129.87171912486124,2,6,1,4,920.0
2,4,220.34827684827684,2,2,1,3,96.0
2,6,138.02608522069195,2,4,1,4,179.0
22,3,129.87171912486124,16,4,11,4,1015.0
2,6,183.21820800371316,4,5,2,4,290.0
6,3,129.87171912486124,8,5,4,4,725.0
2,6,192.2759874726177,4,4,1,4,296.0
1,6,157.98023595334942,2,5,1,4,235.0
7,3,138.02608522069195,14,5,5,4,580.0
1,6,138.67108953095203,2,4,1,4,100.0
1,6,138.02608522069195,2,4,1,4,185.0
1,5,157.98023595334942,2,2,1,3,130.0
2,6,157.98023595334942,4,4,2,4,450.0
2,6,135.26623842867315,4,4,2,4,168.0
1,6,138.02608522069195,2,4,1,4,90.0
2,6,183.21820800371316,4,4,2,4,196.0
2,6,103.1286317058469,2,4,1,4,137.0
4,3,255.9705913606096,8,5,3,4,557.0
5,3,192.2759874726177,8,5,4,4,497.0
2,3,106.39955357142856,4,4,2,4,186.0
3,6,138.02608522069195,5,5,2,4,159.0
2,3,93.51619733735733,4,4,2,4,176.0
2,6,157.98023595334942,4,4,2,4,321.0
1,6,183.21820800371316,2,4,1,4,113.0
6,3,129.87171912486124,8,5,4,4,475.0
1,6,138.02608522069195,3,4,1,4,182.0
1,6,75.42923051573571,2,4,1,4,140.0
1,6,255.9705913606096,2,5,1,4,208.0
2,6,138.02608522069195,4,4,2,4,268.0
1,5,88.63882590073068,2,2,1,3,69.0
1,6,84.19321449108683,2,5,1,4,111.0
2,3,67.36219020959923,4,4,2,4,199.0
3,3,157.98023595334942,6,5,3,4,700.0
2,5,130.2765182186235,2,2,1,3,70.0
1,6,198.09007603821408,2,4,1,4,139.0
3,3,255.9705913606096,6,5,3,4,843.0
1,6,183.21820800371316,2,4,1,4,117.0
5,3,88.63882590073068,7,5,3,4,240.0
2,6,157.98023595334942,4,4,2,4,314.0
2,5,138.02608522069195,2,2,1,3,91.0
6,3,129.87171912486124,10,5,4,4,600.0
5,6,138.67108953095203,6,5,3,4,227.0
3,6,129.87171912486124,5,4,2,4,274.0
2,6,157.98023595334942,6,4,2,4,507.0
2,3,192.2759874726177,4,4,2,4,748.0
6,3,138.02608522069195,10,4,4,4,326.0
4,3,114.50185185185184,8,5,4,4,255.0
4,3,135.26623842867315,7,5,4,4,765.0
1,6,183.21820800371316,2,4,1,4,186.0
1,6,138.02608522069195,2,4,1,4,99.0
4,6,56.88147754451237,5,5,2,4,100.0
1,6,138.02608522069195,2,4,1,4,102.0
2,3,138.02608522069195,4,4,2,4,164.0
1,6,183.21820800371316,3,5,1,4,374.0
4,6,88.63882590073068,5,4,2,4,106.0
1,6,138.02608522069195,3,4,1,4,160.0
1,6,138.02608522069195,2,4,1,4,110.0
2,6,138.02608522069195,4,4,1,4,137.0
1,4,68.52813852813853,1,2,1,3,79.0
2,6,100.7890625,2,4,1,4,97.0
2,6,138.02608522069195,4,4,2,4,219.0
4,3,138.02608522069195,6,4,2,4,258.0
1,4,138.02608522069195,1,2,1,3,86.0
5,3,183.21820800371316,6,5,3,4,549.0
2,6,192.2759874726177,4,4,2,4,251.0
2,6,192.2759874726177,4,4,1,4,333.0
2,6,138.02608522069195,4,5,2,4,170.0
3,6,77.14240568832707,4,4,2,4,142.0
1,6,138.02608522069195,2,4,1,4,269.0
6,3,72.17170111287759,10,5,5,4,230.0
4,3,138.02608522069195,6,5,3,4,483.0
1,6,255.9705913606096,2,4,1,4,206.0
1,6,103.1286317058469,2,4,1,4,168.0
2,6,138.02608522069195,4,5,2,4,329.0
3,3,157.98023595334942,6,5,3,4,649.0
2,3,183.21820800371316,4,4,2,4,359.0
6,3,255.9705913606096,8,5,5,4,921.0
2,5,157.98023595334942,4,2,2,3,230.0
1,4,138.67108953095203,2,2,1,3,52.0
3,3,67.36219020959923,5,4,2,4,159.0
1,4,66.36538461538461,2,2,1,4,49.0
8,3,56.88147754451237,14,5,7,4,313.0
2,6,100.7890625,3,4,1,4,200.0
2,6,138.02608522069195,4,4,2,4,181.0
1,6,103.1286317058469,2,2,1,3,41.0
3,6,69.13580246913581,4,4,2,4,144.0
3,6,192.2759874726177,4,4,2,4,191.0
2,6,220.34827684827684,2,4,1,4,85.0
2,3,103.1286317058469,6,4,2,4,269.0
3,3,157.98023595334942,5,4,2,4,257.0
1,6,157.98023595334942,2,5,1,4,105.0
2,6,157.98023595334942,3,4,2,4,214.0
2,6,192.2759874726177,2,5,1,4,195.0
5,3,138.67108953095203,10,5,5,4,1200.0
1,4,75.42923051573571,1,2,1,3,85.0
3,6,157.98023595334942,4,4,2,4,320.0
1,4,59.82179132040629,2,2,1,3,55.0
2,6,93.51619733735733,3,4,1,4,150.0
1,6,192.2759874726177,4,4,1,4,236.0
3,3,75.42923051573571,6,4,3,4,249.0
1,4,59.82179132040629,2,2,1,3,55.0
1,6,138.67108953095203,4,5,1,4,165.0
2,3,183.21820800371316,4,4,2,4,472.0
9,3,255.9705913606096,12,5,5,4,865.0
3,6,59.82179132040629,5,4,2,4,95.0
1,6,67.36219020959923,2,5,1,4,100.0
7,3,83.85829030407344,12,5,5,4,359.0
2,1,77.14240568832707,2,2,1,3,78.0
1,6,116.07480748074806,2,5,1,4,89.0
3,3,75.42923051573571,6,4,3,4,179.0
2,3,138.02608522069195,4,4,2,4,228.0
1,5,138.02608522069195,2,2,1,3,126.0
2,6,183.21820800371316,4,4,2,4,700.0
2,6,117.31939891873483,4,5,2,4,89.0
1,6,68.52813852813853,2,4,1,4,100.0
2,6,138.02608522069195,3,3,1,4,105.0
3,3,192.2759874726177,6,5,3,4,378.0
1,6,59.82179132040629,2,5,1,4,116.0
1,4,255.9705913606096,2,2,1,3,109.0
3,3,138.02608522069195,4,4,2,4,229.0
2,4,138.67108953095203,2,2,1,3,53.0
3,3,116.07480748074806,6,5,3,4,420.0
2,6,117.31939891873483,4,4,2,4,214.0
1,6,114.50185185185184,2,5,1,4,300.0
2,6,183.21820800371316,4,4,2,4,199.0
1,6,129.87171912486124,4,4,1,4,75.0
1,6,59.82179132040629,2,2,1,3,55.0
1,6,56.88147754451237,2,5,1,4,89.0
3,6,135.26623842867315,4,4,2,4,350.0
2,3,198.09007603821408,4,5,2,4,280.0
2,3,138.02608522069195,4,4,2,4,100.0
1,4,153.45101102941177,2,2,1,3,50.0
4,6,198.09007603821408,6,4,3,4,315.0
4,3,183.21820800371316,8,5,4,4,548.0
1,6,86.30045662100457,1,5,1,4,40.0
2,3,157.98023595334942,4,4,2,4,150.0
3,3,138.02608522069195,5,4,2,4,250.0
1,4,192.2759874726177,2,2,1,3,65.0
1,3,157.98023595334942,2,4,2,4,110.0
1,6,183.21820800371316,2,4,1,4,150.0
3,3,117.31939891873483,6,5,3,4,380.0
2,6,138.67108953095203,4,4,2,4,84.0
1,4,88.63882590073068,1,2,1,3,60.0
3,2,183.21820800371316,2,2,1,3,59.0
1,6,183.21820800371316,2,4,1,4,150.0
1,6,135.26623842867315,2,4,1,4,148.0
2,4,135.26623842867315,2,2,1,3,44.0
1,4,183.21820800371316,2,2,1,3,105.0
3,3,255.9705913606096,4,5,3,4,650.0
5,3,220.34827684827684,7,5,4,4,1035.0
4,6,255.9705913606096,7,5,4,4,850.0
1,6,192.2759874726177,2,4,1,4,227.0
1,3,93.51619733735733,1,2,1,3,30.0
1,5,157.98023595334942,1,2,1,3,55.0
1,2,138.02608522069195,2,2,1,3,79.0
1,6,138.02608522069195,2,2,1,3,82.0
1,2,138.02608522069195,1,2,1,3,124.0
1,5,138.02608522069195,2,2,1,3,70.0
1,3,138.02608522069195,1,2,1,3,250.0
1,6,138.02608522069195,2,4,1,4,213.0
1,4,56.88147754451237,2,2,1,3,40.0
1,5,86.30045662100457,4,2,2,3,120.0
4,6,157.98023595334942,6,5,3,4,400.0
2,6,183.21820800371316,3,4,1,4,160.0
1,1,135.26623842867315,2,2,1,3,80.0
1,5,129.87171912486124,2,2,1,3,59.0
1,6,138.02608522069195,2,2,1,3,130.0
2,6,135.26623842867315,2,4,1,4,85.0
2,4,77.14240568832707,2,2,1,3,88.0
1,3,198.09007603821408,2,2,1,3,65.0
3,6,138.02608522069195,5,4,3,4,156.0
2,6,183.21820800371316,5,4,2,4,500.0
1,6,157.98023595334942,2,5,1,4,133.0
1,5,116.07480748074806,2,2,1,3,20.0
3,3,67.36219020959923,6,4,3,4,129.0
3,6,135.26623842867315,4,5,2,4,180.0
1,6,183.21820800371316,2,4,1,4,85.0
2,6,183.21820800371316,4,4,2,4,300.0
3,6,77.14240568832707,6,5,3,4,129.0
2,6,255.9705913606096,4,4,2,4,414.0
5,3,153.45101102941177,9,5,4,4,705.0
1,3,192.2759874726177,2,2,1,3,100.0
1,6,138.02608522069195,2,4,1,4,180.0
2,4,138.02608522069195,3,2,1,3,45.0
1,6,183.21820800371316,2,4,1,4,250.0
1,6,135.26623842867315,2,4,1,4,350.0
1,4,183.21820800371316,2,4,1,3,47.0
4,3,138.02608522069195,6,5,3,4,200.0
1,4,56.88147754451237,1,2,1,3,35.0
3,3,192.2759874726177,4,4,2,4,535.0
3,3,62.0703125,6,4,3,4,120.0
2,4,157.98023595334942,3,2,2,3,250.0
4,3,153.45101102941177,5,5,3,4,500.0
1,2,153.45101102941177,1,2,1,3,45.0
1,6,66.36538461538461,2,5,1,4,80.0
3,6,192.2759874726177,4,4,2,4,150.0
2,4,183.21820800371316,2,2,1,3,70.0
2,3,117.31939891873483,6,5,4,4,400.0
2,6,138.02608522069195,4,4,2,4,280.0
1,4,77.14240568832707,3,2,1,3,70.0
1,6,183.21820800371316,1,2,1,3,200.0
1,4,75.42923051573571,2,2,2,3,61.0
1,4,138.02608522069195,1,2,1,3,47.0
1,6,138.02608522069195,2,4,1,4,144.0
2,6,183.21820800371316,5,4,2,4,202.0
1,6,138.02608522069195,3,4,1,4,120.0
1,6,198.09007603821408,2,5,1,4,116.0
1,6,192.2759874726177,2,4,1,4,150.0
1,4,153.45101102941177,2,2,1,3,260.0
1,6,192.2759874726177,3,4,1,4,70.0
1,4,183.21820800371316,2,2,1,3,100.0
1,6,56.88147754451237,2,2,1,3,85.0
4,3,138.02608522069195,6,5,3,4,895.0
3,3,138.02608522069195,5,4,2,4,150.0
4,3,135.88888888888889,8,5,4,4,1200.0
3,6,138.67108953095203,4,4,2,4,246.0
1,4,138.67108953095203,2,2,1,3,76.0
3,3,117.31939891873483,5,5,3,4,175.0
2,6,198.09007603821408,4,4,2,4,400.0
1,6,138.02608522069195,2,4,1,4,120.0
1,6,183.21820800371316,2,4,1,4,125.0
2,3,106.39955357142856,4,4,2,4,167.0
1,6,138.02608522069195,2,4,1,4,213.0
2,5,93.51619733735733,4,2,1,3,45.0
4,3,183.21820800371316,6,4,3,4,975.0
3,4,135.26623842867315,2,2,1,3,300.0
5,3,135.26623842867315,7,4,4,4,300.0
2,6,183.21820800371316,4,4,2,4,150.0
4,3,255.9705913606096,6,5,4,4,1000.0
1,6,135.26623842867315,4,4,2,4,88.0
2,3,106.39955357142856,4,4,2,4,170.0
1,2,135.26623842867315,2,2,1,3,50.0
4,3,157.98023595334942,6,5,3,4,550.0
2,6,183.21820800371316,4,4,2,4,500.0
2,6,130.2765182186235,3,5,2,4,125.0
4,3,135.26623842867315,6,5,3,4,514.0
1,4,183.21820800371316,2,2,1,3,45.0
3,6,198.09007603821408,6,4,3,4,900.0
1,6,138.02608522069195,2,4,1,4,100.0
2,3,135.26623842867315,4,4,2,4,275.0
1,4,135.26623842867315,2,2,1,3,59.0
2,3,183.21820800371316,4,4,2,4,535.0
3,6,220.34827684827684,6,4,3,4,496.0
1,6,100.7890625,2,5,1,4,150.0
2,6,93.51619733735733,4,2,1,3,64.0
1,6,138.02608522069195,3,4,1,4,140.0
1,4,86.30045662100457,1,2,1,3,42.0
1,6,183.21820800371316,1,2,1,3,75.0
1,6,138.02608522069195,2,2,1,3,100.0
1,6,157.98023595334942,2,2,1,3,55.0
1,3,138.02608522069195,2,2,1,3,145.0
3,6,255.9705913606096,6,5,3,4,245.0
1,6,183.21820800371316,2,4,1,4,90.0
1,5,138.02608522069195,2,4,1,3,75.0
4,6,183.21820800371316,6,4,3,4,245.0
1,4,157.98023595334942,2,2,1,3,55.0
1,4,86.30045662100457,2,2,1,3,54.0
1,6,138.02608522069195,3,4,1,4,130.0
2,6,183.21820800371316,4,4,2,4,250.0
5,3,157.98023595334942,11,5,5,4,850.0
2,6,138.02608522069195,4,4,2,4,220.0
2,6,192.2759874726177,2,4,1,4,160.0
1,6,106.39955357142856,2,4,1,4,176.0
3,3,198.09007603821408,6,5,3,4,500.0
2,3,69.13580246913581,6,4,2,4,161.0
3,3,138.02608522069195,6,4,3,4,250.0
6,3,192.2759874726177,8,5,5,4,650.0
1,5,138.02608522069195,1,3,1,2,180.0
3,6,138.02608522069195,4,5,3,4,125.0
2,3,93.51619733735733,4,4,2,4,100.0
1,6,138.02608522069195,2,4,1,4,107.0
1,6,183.21820800371316,2,4,1,4,150.0
1,6,138.02608522069195,2,4,1,4,230.0
2,6,220.34827684827684,4,4,2,4,253.0
3,6,153.45101102941177,4,4,2,4,190.0
2,6,157.98023595334942,4,4,2,4,200.0
2,6,183.21820800371316,4,4,2,4,250.0
1,2,138.02608522069195,2,2,1,3,70.0
1,2,135.26623842867315,1,2,1,3,44.0
1,6,135.26623842867315,3,4,1,4,155.0
1,1,192.2759874726177,1,2,1,3,50.0
1,6,138.02608522069195,2,4,1,4,100.0
1,6,138.02608522069195,2,4,1,4,150.0
6,3,255.9705913606096,8,5,5,4,2495.0
1,5,135.26623842867315,2,2,1,3,210.0
1,4,114.50185185185184,2,2,1,3,35.0
1,6,220.34827684827684,2,4,1,4,160.0
2,6,183.21820800371316,4,4,2,4,250.0
1,6,138.67108953095203,2,4,1,4,177.0
1,5,138.02608522069195,1,2,1,3,65.0
3,6,192.2759874726177,4,5,2,4,450.0
1,6,157.98023595334942,2,4,2,4,50.0
2,5,138.02608522069195,3,3,1,2,280.0
1,6,138.02608522069195,4,4,1,4,200.0
3,6,192.2759874726177,4,5,3,4,280.0
2,6,153.45101102941177,2,4,1,4,150.0
1,4,103.1286317058469,1,2,1,3,60.0
1,6,183.21820800371316,2,2,1,3,100.0
1,6,153.45101102941177,2,4,1,4,180.0
2,6,183.21820800371316,4,4,2,4,188.0
1,6,77.14240568832707,3,4,1,4,129.0
1,5,62.0703125,1,2,1,3,65.0
2,3,153.45101102941177,4,4,2,4,250.0
2,6,67.36219020959923,2,5,1,4,140.0
2,6,68.52813852813853,2,4,1,4,90.0
1,5,114.50185185185184,2,2,1,3,60.0
1,6,138.02608522069195,2,2,1,3,48.0
3,3,75.42923051573571,6,4,2,4,109.0
1,5,157.98023595334942,2,2,1,3,70.0
3,6,183.21820800371316,5,4,2,4,300.0
1,4,56.88147754451237,1,2,1,3,39.0
1,4,198.09007603821408,2,2,1,3,81.0
1,6,88.63882590073068,2,2,1,3,65.0
1,5,153.45101102941177,1,2,1,3,78.0
1,4,67.36219020959923,1,2,1,3,41.0
1,6,183.21820800371316,3,4,1,4,150.0
1,6,138.02608522069195,2,4,1,4,119.0
5,3,68.52813852813853,6,5,3,4,135.0
1,4,192.2759874726177,1,2,1,3,130.0
3,3,153.45101102941177,4,4,2,4,361.0
2,6,255.9705913606096,3,5,1,4,175.0
1,6,183.21820800371316,2,2,1,3,80.0
1,6,183.21820800371316,1,2,1,3,45.0
1,4,135.26623842867315,1,2,1,3,42.0
2,5,138.02608522069195,2,2,1,3,50.0
1,4,153.45101102941177,1,2,1,3,150.0
2,6,88.63882590073068,4,4,1,4,170.0
1,6,183.21820800371316,3,4,1,4,150.0
2,6,138.02608522069195,2,4,1,4,233.0
1,6,220.34827684827684,2,4,1,4,2000.0
2,6,103.1286317058469,5,4,2,4,109.0
2,6,192.2759874726177,4,4,2,4,690.0
1,6,153.45101102941177,2,4,1,4,98.0
2,6,183.21820800371316,4,4,2,4,220.0
1,5,183.21820800371316,2,2,1,3,46.0
4,6,117.31939891873483,6,5,2,4,249.0
2,4,135.26623842867315,1,2,1,3,35.0
3,6,138.02608522069195,4,4,2,4,93.0
1,4,66.36538461538461,1,2,1,3,40.0
1,3,138.02608522069195,2,2,1,3,75.0
1,4,138.02608522069195,2,2,1,3,45.0
1,6,138.02608522069195,2,4,1,4,80.0
1,6,138.02608522069195,2,4,1,4,170.0
1,6,192.2759874726177,2,4,1,4,175.0
1,4,135.26623842867315,2,2,1,3,88.0
1,6,135.26623842867315,2,4,1,4,89.0
1,4,135.26623842867315,2,2,1,3,58.0
1,6,103.1286317058469,2,4,1,4,160.0
2,6,157.98023595334942,4,4,2,4,170.0
2,6,183.21820800371316,4,5,2,4,208.0
1,6,138.02608522069195,2,4,1,4,120.0
1,6,138.02608522069195,2,4,1,4,99.0
2,4,93.51619733735733,2,2,1,4,35.0
1,1,75.42923051573571,1,2,1,3,35.0
4,2,62.0703125,2,1,1,1,45.0
1,6,183.21820800371316,2,4,1,4,130.0
1,3,183.21820800371316,2,2,1,3,209.0
2,5,135.26623842867315,2,2,1,3,40.0
4,5,56.88147754451237,4,2,2,3,38.0
1,5,77.14240568832707,2,2,1,3,79.0
4,3,183.21820800371316,6,4,3,4,615.0
5,2,100.7890625,8,2,4,3,250.0
2,6,183.21820800371316,4,4,2,4,220.0
1,6,183.21820800371316,2,4,1,4,280.0
1,4,183.21820800371316,2,2,1,3,38.0
1,5,75.42923051573571,2,2,1,3,43.0
1,4,135.26623842867315,2,2,1,3,55.0
