host_since,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,accommodates,bedrooms,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,price,distance_to_city_center,email,phone,reviews,jumio,Long term stays allowed,Wifi,Essentials,Smoke alarm,mapped_property_type,mapped_bathrooms,mapped_room_type,response_time
2017-08-02,0.9250118017309205,0.0,0,1.0,1,0,2,1,1,90,1125,90,90,1125,1125,90,1125,1,0,0,0,0,8,2,0,2020-02-14,2020-12-20,4.5,5.0,4.63,4.75,4.75,4.88,4.88,0,2,2,0,0,0.36,116.0,3.057909913045922,0,1,1,0,1,1,1,0,5,6,4.0,
2020-11-17,0.0,0.8164300559552359,0,1.0,1,1,2,1,1,90,90,90,90,1125,1125,90,1125,1,30,60,90,90,0,0,0,,,4.63158727853616,4.75458762886598,4.658408421672555,4.841571197172729,4.841825677267374,4.842272459499264,4.643321549565474,1,1,1,0,0,0.965576532094104,150.0,11.33224874439194,1,1,0,1,1,0,1,1,4,6,4.0,1.0
2015-04-13,0.9250118017309205,0.8164300559552359,0,1.0,1,1,2,1,1,90,1125,90,90,1125,1125,90,1125,1,23,53,83,173,2,0,0,2018-01-04,2018-01-10,5.0,4.5,4.5,5.0,5.0,5.0,4.5,0,1,0,1,0,0.04,260.0,3.9389906928557084,1,1,1,1,1,1,1,1,2,4,3.0,
2014-08-25,0.9250118017309205,0.8164300559552359,0,2.0,1,1,3,1,1,90,1125,90,90,1125,1125,90,1125,1,0,0,0,0,4,0,0,2019-02-17,2019-06-08,4.0,4.0,3.75,4.0,4.0,4.0,4.0,0,1,1,0,0,0.12,70.0,10.535237319957147,1,1,1,1,1,1,1,0,4,6,4.0,
2016-03-21,0.9250118017309205,0.8164300559552359,0,1.0,1,1,2,1,1,90,1125,90,90,1125,1125,90,1125,1,0,0,0,0,2,0,0,2019-01-21,2019-02-23,4.0,4.0,5.0,3.0,4.0,5.0,4.0,1,1,0,1,0,0.06,100.0,3.8287734926712695,1,1,0,0,1,1,0,0,2,4,3.0,
2016-08-13,0.9250118017309205,0.8164300559552359,0,1.0,1,0,2,1,1,90,1125,90,90,1125,1125,90,1125,1,0,0,0,0,2,0,0,2016-09-17,2016-10-02,4.0,4.5,5.0,4.5,4.0,3.5,4.0,0,1,0,1,0,0.03,85.0,33.612097534734524,1,1,1,0,1,1,1,0,2,6,3.0,
2015-03-23,0.9250118017309205,0.8164300559552359,1,2.0,1,1,6,3,4,3,1125,3,3,1125,1125,3,1125,1,0,0,0,99,234,3,0,2015-04-24,2021-05-02,4.76,4.75,4.61,4.91,4.97,4.96,4.57,0,1,1,0,0,2.9,895.0,1.1977033690968761,1,1,1,1,0,1,0,1,5,3,4.0,
2012-12-31,0.9250118017309205,0.8164300559552359,0,1.0,1,1,5,2,3,90,1125,90,90,1125,1125,90,1125,1,0,0,0,0,7,0,0,2017-11-30,2018-03-12,4.57,4.71,4.86,4.86,5.0,4.71,4.86,0,1,1,0,0,0.14,150.0,2.6409380590617944,1,1,1,1,1,1,1,1,4,3,4.0,
2016-10-30,1.0,1.0,0,0.0,1,1,8,4,4,3,30,3,3,30,30,3,30,1,0,16,17,17,0,0,0,,,4.63158727853616,4.75458762886598,4.658408421672555,4.841571197172729,4.841825677267374,4.842272459499264,4.643321549565474,0,1,1,0,0,0.965576532094104,1200.0,7.415262984521704,1,1,0,0,1,1,0,1,5,3,4.0,2.0
2017-12-19,0.9250118017309205,0.8164300559552359,1,8.0,1,1,4,2,3,1,1125,3,3,1125,1125,3,1125,1,0,0,0,0,35,27,3,2020-11-08,2021-11-13,4.69,4.83,4.66,5.0,4.89,5.0,4.63,1,6,6,0,0,2.65,246.0,21.205184184856815,1,1,0,0,1,1,1,1,4,6,4.0,
2016-04-16,0.9250118017309205,1.0,0,2.0,1,1,2,1,1,1,30,1,1,1125,1125,1,1125,1,0,0,0,0,2,1,0,2020-05-05,2021-06-04,5.0,5.0,5.0,5.0,5.0,5.0,4.5,0,1,0,1,0,0.1,76.0,22.942113155834225,1,1,0,1,1,1,1,1,2,4,3.0,
2015-08-19,0.9250118017309205,0.8164300559552359,0,1.0,1,0,5,3,3,90,1125,90,90,1125,1125,90,1125,1,0,0,0,0,3,0,0,2016-11-06,2017-01-05,5.0,5.0,5.0,5.0,5.0,5.0,4.67,0,1,1,0,0,0.05,175.0,3.744042482301972,1,1,1,0,1,1,1,1,5,3,4.0,
2012-05-23,0.97,0.85,0,81.0,1,1,4,2,2,5,1125,5,10,1125,1125,5,1125,1,4,4,7,263,0,0,0,,,4.63158727853616,4.75458762886598,4.658408421672555,4.841571197172729,4.841825677267374,4.842272459499264,4.643321549565474,0,79,79,0,0,0.965576532094104,400.0,3.2061529103884574,1,1,1,1,1,1,1,1,4,6,4.0,3.0
2011-01-31,0.9250118017309205,0.8164300559552359,1,1.0,1,1,2,1,1,5,260,5,5,1125,1125,5,1125,1,0,0,0,0,58,0,0,2017-01-31,2020-03-02,4.95,4.9,4.88,4.9,5.0,4.98,4.8,0,1,1,0,0,0.98,120.0,1.2266186526237692,1,1,1,1,0,1,0,1,4,6,4.0,
2015-11-25,0.9250118017309205,0.8164300559552359,0,1.0,1,0,2,1,1,90,1125,90,90,1125,1125,90,1125,1,0,0,0,0,5,0,0,2016-01-05,2017-02-18,4.4,4.8,5.0,5.0,5.0,5.0,5.0,0,1,1,0,0,0.07,125.0,6.297134829260114,1,1,1,0,1,1,1,1,4,6,4.0,
2015-09-03,1.0,1.0,0,0.0,1,1,4,2,2,5,90,5,5,1125,1125,5,1125,1,6,13,43,94,0,0,0,,,4.63158727853616,4.75458762886598,4.658408421672555,4.841571197172729,4.841825677267374,4.842272459499264,4.643321549565474,1,1,1,0,0,0.965576532094104,167.0,12.147121488340796,1,1,0,1,1,1,0,1,4,3,4.0,3.0
2019-08-06,0.9250118017309205,0.8164300559552359,0,29.0,1,1,2,1,1,2,60,4,21,1125,1125,8,1125,1,24,54,84,359,31,23,2,2020-09-18,2021-11-20,4.97,4.94,4.87,5.0,4.94,4.87,4.65,0,29,29,0,0,2.08,213.0,2.990993586837814,1,1,0,1,1,1,1,1,4,6,4.0,
2017-05-14,0.9250118017309205,0.8164300559552359,0,2.0,1,0,4,1,2,90,1125,90,90,1125,1125,90,1125,1,0,0,0,0,9,0,0,2018-09-29,2019-11-15,4.11,4.44,3.56,4.89,4.78,4.67,4.56,0,1,0,1,0,0.23,45.0,5.273724694166283,0,1,0,0,1,1,1,1,2,5,3.0,
2012-05-23,0.97,0.85,0,81.0,1,1,6,3,4,5,1125,5,10,1125,1125,5,1125,1,1,7,37,175,0,0,0,,,4.63158727853616,4.75458762886598,4.658408421672555,4.841571197172729,4.841825677267374,4.842272459499264,4.643321549565474,0,79,79,0,0,0.965576532094104,975.0,6.5281366968177315,1,1,1,1,1,1,1,1,4,3,4.0,3.0
2019-10-01,0.9250118017309205,1.0,0,2.0,1,1,2,1,3,90,1125,90,90,1125,1125,90,1125,1,29,59,89,364,1,0,0,2019-10-08,2019-10-08,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,1,0,0.04,300.0,11.454815468200314,0,1,0,1,1,1,1,1,2,4,3.0,
2015-08-04,0.9250118017309205,0.8164300559552359,0,1.0,1,1,7,4,5,90,1125,90,90,1125,1125,90,1125,1,0,0,0,0,12,0,0,2016-05-23,2019-04-23,4.5,4.67,4.5,4.92,5.0,4.82,4.73,0,1,1,0,0,0.18,300.0,4.3903314640248015,1,1,1,1,1,1,1,1,6,3,4.0,
2013-12-11,0.9250118017309205,0.8164300559552359,0,1.0,1,1,4,2,2,90,1125,90,90,1125,1125,90,1125,1,0,0,0,0,3,0,0,2014-01-02,2017-12-31,4.33,4.0,3.0,4.67,5.0,5.0,4.0,1,1,1,0,0,0.03,150.0,6.408808661160308,1,1,1,1,1,1,1,1,4,6,4.0,
2014-02-09,1.0,1.0,1,0.0,1,1,6,4,4,7,28,7,7,28,28,7,28,1,2,5,5,5,0,0,0,,,4.63158727853616,4.75458762886598,4.658408421672555,4.841571197172729,4.841825677267374,4.842272459499264,4.643321549565474,0,2,2,0,0,0.965576532094104,1000.0,31.388815107416704,1,1,1,1,1,1,1,1,5,3,4.0,4.0
2013-12-08,0.9250118017309205,0.8164300559552359,0,1.0,1,1,4,2,1,90,1125,90,90,1125,1125,90,1125,1,0,0,0,0,9,0,0,2014-01-19,2018-04-25,4.89,4.89,4.89,5.0,5.0,4.78,4.89,0,1,1,0,0,0.09,88.0,5.453310491596915,1,1,1,1,1,1,1,1,4,6,4.0,
2015-12-30,0.9250118017309205,0.8164300559552359,0,2.0,1,1,4,2,2,1,1125,1,1,1125,1125,1,1125,1,0,22,52,139,23,12,0,2019-10-21,2021-07-13,4.65,4.57,4.48,4.87,4.96,5.0,4.48,0,1,1,0,0,0.88,170.0,12.033750542238046,0,1,0,0,1,1,1,1,6,3,4.0,
2018-07-04,0.9250118017309205,0.8164300559552359,0,2.0,1,0,2,1,1,90,1125,90,90,1125,1125,90,1125,1,0,0,0,0,1,0,0,2018-11-02,2018-11-02,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0,1,0,0.03,50.0,8.921051132880272,1,1,0,0,1,1,1,1,2,2,3.0,
2017-04-04,0.9250118017309205,0.8164300559552359,0,1.0,1,1,6,3,4,90,1125,90,90,1125,1125,90,1125,1,0,0,0,0,1,0,0,2019-01-05,2019-01-05,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1,1,1,0,0,0.03,550.0,11.85749920598492,1,1,1,1,1,1,1,1,5,3,4.0,
2014-07-16,0.0,0.0,0,0.0,1,1,4,2,2,90,1125,90,90,1125,1125,90,1125,1,23,53,83,173,0,0,0,,,4.63158727853616,4.75458762886598,4.658408421672555,4.841571197172729,4.841825677267374,4.842272459499264,4.643321549565474,0,1,1,0,0,0.965576532094104,500.0,6.9781910974088275,0,1,1,1,1,1,1,1,4,6,4.0,1.0
2015-07-03,0.9250118017309205,0.8164300559552359,0,1.0,1,1,3,2,2,90,1125,90,90,1125,1125,90,1125,1,0,0,0,0,1,0,0,2017-01-02,2017-01-02,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,1,0,0,0.02,125.0,4.54111239617528,1,1,1,0,1,1,1,1,5,6,4.0,
2016-11-30,0.9250118017309205,0.8164300559552359,0,1.0,1,0,6,3,4,90,1125,90,90,1125,1125,90,1125,1,0,0,0,0,2,0,0,2017-01-01,2017-03-17,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0,1,1,0,0,0.03,514.0,9.271774345544735,0,1,1,0,1,1,0,0,5,3,4.0,
2015-04-23,0.9250118017309205,0.8164300559552359,0,2.0,1,1,2,1,1,90,1125,90,90,1125,1125,90,1125,1,0,0,0,0,12,0,0,2016-11-02,2019-08-31,5.0,5.0,5.0,5.0,5.0,5.0,4.86,0,1,0,1,0,0.19,45.0,6.452547219634581,1,1,1,1,1,1,1,1,2,4,3.0,
2013-08-25,0.9250118017309205,0.8164300559552359,1,2.0,1,1,6,3,3,90,1125,90,90,1125,1125,90,1125,1,0,0,0,0,1,0,0,2017-11-15,2017-11-15,0.0,4.75458762886598,4.658408421672555,4.841571197172729,4.841825677267374,4.842272459499264,4.643321549565474,1,1,1,0,0,0.02,900.0,5.12832032877035,1,1,1,0,1,1,1,1,4,6,4.0,
2018-07-12,0.9250118017309205,0.8164300559552359,0,4.0,1,1,2,1,1,90,1125,90,90,1125,1125,90,1125,1,0,0,0,0,11,0,0,2018-09-21,2019-01-31,4.0,4.4,4.3,4.3,4.7,4.8,4.2,0,3,3,0,0,0.28,100.0,2.2950844535016413,1,1,0,0,1,0,1,1,4,6,4.0,
2015-11-15,0.9250118017309205,0.8164300559552359,0,1.0,1,0,4,2,2,90,1125,90,90,1125,1125,90,1125,1,0,0,0,0,1,0,0,2016-01-02,2016-01-02,5.0,4.75458762886598,5.0,4.841571197172729,5.0,4.842272459499264,4.643321549565474,0,1,1,0,0,0.01,275.0,8.534166652997104,1,1,1,0,1,1,1,1,4,3,4.0,
2015-03-19,0.9250118017309205,0.0,0,1.0,1,1,2,1,1,90,1125,90,90,1125,1125,90,1125,1,30,60,90,365,5,0,0,2019-01-20,2019-11-29,5.0,5.0,4.67,5.0,5.0,5.0,5.0,0,1,0,1,0,0.14,59.0,6.506729510789134,1,1,0,1,1,1,1,1,2,4,3.0,
2015-05-31,0.9250118017309205,0.8164300559552359,0,1.0,1,1,4,2,2,3,1125,3,3,1125,1125,3,1125,1,0,0,0,0,5,0,0,2016-03-02,2019-01-02,4.8,4.8,4.8,5.0,5.0,4.8,4.6,0,1,1,0,0,0.07,535.0,6.062102159915485,1,1,1,1,1,1,1,1,4,3,4.0,
2014-06-04,0.69,0.31,0,81.0,1,1,6,3,3,7,1125,7,7,1125,1125,7,1125,1,0,0,14,45,0,0,0,,,4.63158727853616,4.75458762886598,4.658408421672555,4.841571197172729,4.841825677267374,4.842272459499264,4.643321549565474,0,87,87,0,0,0.965576532094104,496.0,4.464998527372481,1,1,1,1,1,1,1,0,4,6,4.0,2.0
2018-11-17,0.9250118017309205,0.8164300559552359,0,1.0,1,0,2,1,1,90,1125,90,90,1125,1125,90,1125,1,30,60,90,365,1,0,0,2018-11-21,2018-11-21,0.0,4.75458762886598,4.658408421672555,4.841571197172729,4.841825677267374,4.842272459499264,4.643321549565474,1,1,1,0,0,0.03,150.0,9.376096854423313,1,1,0,0,1,0,1,1,5,6,4.0,
2013-01-24,0.9250118017309205,0.8164300559552359,0,1.0,1,1,4,1,2,90,1125,90,90,1125,1125,90,1125,1,0,0,0,0,1,0,0,2016-06-11,2016-06-11,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0,1,0,0.01,64.0,5.664984643988188,1,1,1,1,1,0,1,1,2,6,3.0,
2014-01-15,0.9250118017309205,0.8164300559552359,1,4.0,1,1,3,1,1,90,1125,90,90,1125,1125,90,1125,1,16,46,76,77,1,0,0,2020-01-02,2020-01-02,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,1,0,0,0.04,140.0,1.9345254102300216,1,1,1,1,1,1,1,1,4,6,4.0,
2016-08-18,0.9250118017309205,0.8164300559552359,0,0.0,1,0,1,1,1,90,1125,90,90,1125,1125,90,1125,1,0,0,0,0,1,0,0,2020-03-01,2020-03-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0,1,0,0.05,42.0,10.330305741513644,1,1,0,0,1,1,1,1,2,4,3.0,
2015-08-01,0.9250118017309205,0.8164300559552359,0,1.0,1,0,1,1,1,90,1125,90,90,1125,1125,90,1125,1,0,0,0,0,7,0,0,2015-09-09,2016-05-27,4.86,4.86,4.57,4.71,5.0,5.0,5.0,0,1,0,1,0,0.09,75.0,7.204046346543211,1,1,1,0,1,1,1,1,2,6,3.0,
2014-02-04,0.9250118017309205,0.8164300559552359,0,1.0,1,1,2,1,1,90,1125,90,90,1125,1125,90,1125,0,0,0,0,0,1,0,0,2015-03-18,2015-03-18,4.0,4.0,4.0,4.0,4.0,5.0,4.0,0,1,0,1,0,0.01,100.0,2.1390804870622846,1,1,1,1,1,1,1,1,2,6,3.0,
2015-10-27,0.9250118017309205,0.8164300559552359,0,1.0,1,0,2,1,1,90,1125,90,90,1125,1125,90,1125,1,0,0,0,0,1,0,0,2016-01-03,2016-01-03,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0.01,55.0,15.464095013088432,0,1,1,0,1,0,1,1,2,6,3.0,
2019-12-16,0.9250118017309205,0.8164300559552359,0,0.0,1,1,2,1,1,90,1125,90,90,1125,1125,90,1125,1,29,59,89,364,1,0,0,2020-01-01,2020-01-01,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0,1,0,1,0,0.04,145.0,1.0968811541204193,1,1,0,1,1,1,1,1,2,3,3.0,
2021-11-29,1.0,1.0,0,0.0,1,1,6,3,3,3,1125,3,3,1125,1125,3,1125,1,3,22,52,142,0,0,0,,,4.63158727853616,4.75458762886598,4.658408421672555,4.841571197172729,4.841825677267374,4.842272459499264,4.643321549565474,1,1,1,0,0,0.965576532094104,245.0,19.21504162744067,1,1,0,0,1,1,0,1,5,6,4.0,4.0
2013-11-28,0.9250118017309205,0.8164300559552359,0,1.0,1,1,2,1,1,90,1125,90,90,1125,1125,90,1125,1,0,0,0,0,1,0,0,2015-10-06,2015-10-06,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0,1,1,0,0,0.01,90.0,5.967306237407713,1,1,1,1,1,1,0,1,4,6,4.0,
2012-10-04,0.9250118017309205,0.8164300559552359,0,0.0,1,1,2,1,1,90,1125,90,90,1125,1125,90,1125,1,30,60,90,365,1,0,0,2013-05-11,2013-05-11,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,2,0,2,0,0.01,75.0,11.812512245548595,0,0,1,1,1,0,0,0,6,5,3.0,
2013-09-02,0.9250118017309205,0.8164300559552359,0,1.0,1,1,6,3,4,90,365,90,90,365,365,90,365,1,0,0,0,0,5,0,0,2014-01-01,2016-01-11,4.6,5.0,4.8,5.0,4.8,5.0,4.8,0,1,1,0,0,0.05,245.0,4.87928927880922,1,1,1,1,1,1,0,1,4,6,4.0,
2018-07-21,0.9250118017309205,0.8164300559552359,0,2.0,1,0,2,1,1,90,1125,90,90,1125,1125,90,1125,1,0,0,0,0,51,0,0,2018-12-11,2020-02-27,4.45,4.55,4.33,4.75,4.75,4.45,4.53,1,2,0,2,0,1.4,55.0,19.893006405845227,1,1,0,0,1,1,1,1,2,4,3.0,
2015-05-15,0.9250118017309205,0.8164300559552359,0,1.0,1,1,2,1,1,90,1125,90,90,1125,1125,90,1125,1,0,0,0,0,4,0,0,2017-06-25,2017-07-16,4.75,5.0,4.5,5.0,5.0,5.0,5.0,1,1,0,1,0,0.07,54.0,10.523907306543565,1,1,1,1,1,1,0,1,2,4,3.0,
2014-06-06,0.9250118017309205,0.8164300559552359,0,0.0,1,1,3,1,1,90,1125,90,90,1125,1125,90,1125,1,0,0,0,0,2,0,0,2019-12-08,2020-01-02,5.0,4.5,4.5,5.0,5.0,5.0,4.5,0,1,1,0,0,0.08,130.0,2.0141246308921787,1,1,0,0,1,1,1,1,4,6,4.0,
2013-09-23,0.9250118017309205,0.8164300559552359,0,1.0,1,1,4,2,2,90,1125,90,90,1125,1125,90,1125,1,0,0,0,0,6,0,0,2019-01-01,2020-03-07,4.83,4.83,4.67,5.0,5.0,5.0,4.67,1,1,1,0,0,0.17,250.0,5.445987958834139,1,1,1,1,1,1,1,1,4,6,4.0,
2013-10-13,0.9250118017309205,0.8164300559552359,0,1.0,1,1,11,5,5,4,21,4,4,21,21,4,21,1,0,0,0,0,3,0,0,2016-12-23,2019-01-02,4.67,5.0,5.0,5.0,5.0,5.0,5.0,1,1,1,0,0,0.05,850.0,14.135264436480414,1,1,1,1,0,1,1,1,5,3,4.0,
2015-03-06,0.9250118017309205,0.8164300559552359,0,2.0,1,1,4,2,2,90,1125,90,90,1125,1125,90,1125,1,0,0,0,0,1,0,0,2020-01-01,2020-01-01,5.0,4.0,5.0,5.0,5.0,5.0,5.0,1,1,1,0,0,0.04,220.0,0.6906893530249792,1,1,1,1,1,1,1,1,4,6,4.0,
2013-11-16,1.0,0.8164300559552359,0,3.0,1,1,2,1,2,56,1125,56,56,1125,1125,56,1125,1,0,5,35,59,0,0,0,,,4.63158727853616,4.75458762886598,4.658408421672555,4.841571197172729,4.841825677267374,4.842272459499264,4.643321549565474,0,1,1,0,0,0.965576532094104,160.0,10.695450039153615,1,1,1,1,1,1,1,1,4,6,4.0,2.0
2020-08-08,1.0,0.8164300559552359,0,0.0,1,1,2,1,1,2,90,2,2,90,90,2,90,1,4,6,28,107,0,0,0,,,4.63158727853616,4.75458762886598,4.658408421672555,4.841571197172729,4.841825677267374,4.842272459499264,4.643321549565474,0,1,1,0,0,0.965576532094104,176.0,5.51075539731868,1,1,0,1,1,1,1,1,4,6,4.0,4.0
2015-10-23,1.0,0.93,0,2.0,1,1,6,3,3,4,1125,4,4,1125,1125,4,1125,1,17,22,52,232,0,0,0,,,4.63158727853616,4.75458762886598,4.658408421672555,4.841571197172729,4.841825677267374,4.842272459499264,4.643321549565474,1,3,3,0,0,0.965576532094104,500.0,2.2116996287964943,1,1,1,1,1,1,1,1,5,3,4.0,4.0
2016-11-06,1.0,0.98,0,26.0,1,1,6,2,2,3,1125,3,6,1125,1125,3,1125,1,14,39,69,69,0,0,0,,,4.63158727853616,4.75458762886598,4.658408421672555,4.841571197172729,4.841825677267374,4.842272459499264,4.643321549565474,0,25,24,1,0,0.965576532094104,161.0,23.09332724915724,1,1,1,0,1,1,1,1,4,3,4.0,4.0
2016-02-26,0.9250118017309205,0.8164300559552359,0,1.0,1,0,6,3,3,90,1125,90,90,1125,1125,90,1125,1,0,0,0,0,1,0,0,2017-07-18,2017-07-18,0.0,4.75458762886598,4.658408421672555,4.841571197172729,4.841825677267374,4.842272459499264,4.643321549565474,0,1,1,0,0,0.02,250.0,3.4437303261170795,1,1,0,0,1,1,1,1,4,3,4.0,
2014-02-19,1.0,1.0,0,0.0,1,1,8,5,6,90,1125,7,90,1125,1125,80,1125,1,14,39,39,56,0,0,0,,,4.63158727853616,4.75458762886598,4.658408421672555,4.841571197172729,4.841825677267374,4.842272459499264,4.643321549565474,0,1,1,0,0,0.965576532094104,650.0,7.998896445537761,1,1,1,1,1,1,1,1,5,3,4.0,4.0
2018-07-06,0.9250118017309205,0.8164300559552359,0,7.0,1,1,1,1,1,1,1125,1,3,1125,2147483647,1,1875404413,1,20,50,79,354,26,19,5,2018-10-28,2021-11-20,4.58,4.73,4.81,4.81,4.85,4.81,4.73,1,7,0,0,0,0.69,180.0,1.7356082749850843,1,1,0,0,1,1,1,1,3,5,2.0,
2014-01-07,0.9250118017309205,0.8164300559552359,0,1.0,1,1,4,3,3,90,1125,90,90,1125,1125,90,1125,1,0,0,0,0,6,0,0,2018-05-23,2018-07-06,4.4,5.0,4.2,4.8,4.8,5.0,5.0,0,1,1,0,0,0.14,125.0,1.912959656174346,1,1,1,0,1,1,1,1,5,6,4.0,
2014-06-09,0.9250118017309205,0.8164300559552359,0,1.0,1,1,4,2,2,90,1125,90,90,1125,1125,90,1125,1,0,0,0,0,3,0,0,2018-05-08,2018-05-30,4.67,5.0,4.67,5.0,4.67,4.67,5.0,0,1,1,0,0,0.07,100.0,6.6596249959340055,1,1,1,1,1,1,1,0,4,3,4.0,
2015-11-13,0.9250118017309205,0.8164300559552359,0,1.0,1,0,2,1,1,90,1125,90,90,1125,1125,90,1125,1,0,0,0,0,4,0,0,2016-03-08,2016-11-18,3.5,3.75,2.5,4.25,4.5,4.25,3.75,0,1,1,0,0,0.06,107.0,1.6750801396392248,1,1,1,0,1,1,1,1,4,6,4.0,
2018-01-10,0.93,0.88,0,8.0,1,1,2,1,1,3,365,3,5,365,365,3,365,1,23,53,83,358,0,0,0,,,4.63158727853616,4.75458762886598,4.658408421672555,4.841571197172729,4.841825677267374,4.842272459499264,4.643321549565474,0,49,49,0,0,0.965576532094104,150.0,5.561277306039888,1,1,1,1,1,0,1,0,4,6,4.0,4.0
2016-12-09,0.9250118017309205,0.8164300559552359,0,1.0,1,0,2,1,1,90,1125,90,90,1125,1125,90,1125,1,0,0,0,0,10,0,0,2016-12-31,2018-10-01,4.75,4.75,4.63,5.0,5.0,5.0,4.5,0,1,1,0,0,0.17,230.0,1.6412207119544358,1,1,1,0,1,1,1,1,4,6,4.0,
2015-08-23,0.9250118017309205,0.8164300559552359,0,2.0,1,1,4,2,2,90,1125,90,90,1125,1125,90,1125,1,0,0,0,0,1,0,0,2018-01-01,2018-01-01,4.0,5.0,3.0,5.0,5.0,5.0,4.0,0,2,2,0,0,0.02,253.0,5.439995521158363,1,1,1,1,1,1,1,1,4,6,4.0,
2017-03-19,0.9250118017309205,0.8164300559552359,0,4.0,1,1,4,2,3,90,1125,90,90,1125,1125,90,1125,1,0,0,0,0,43,0,0,2018-09-02,2019-04-03,4.33,4.28,4.42,4.56,4.6,4.95,4.3,1,2,2,0,0,1.08,190.0,2.4070137085855685,1,1,0,0,1,1,1,1,4,6,4.0,
2014-12-11,0.9250118017309205,0.8164300559552359,0,1.0,1,1,4,2,2,90,1125,90,90,1125,1125,90,1125,1,0,0,0,0,5,0,0,2015-12-29,2017-03-13,4.8,5.0,5.0,5.0,5.0,5.0,5.0,0,1,1,0,0,0.07,200.0,12.272138309904749,1,1,1,1,1,1,1,1,4,6,4.0,
2015-04-26,0.9250118017309205,0.8164300559552359,0,1.0,1,1,4,2,2,90,1125,90,90,1125,1125,90,1125,1,0,0,0,0,3,0,0,2016-01-07,2016-03-09,5.0,5.0,5.0,5.0,5.0,5.0,4.33,0,1,1,0,0,0.04,250.0,6.789511335239758,1,1,1,1,1,1,1,1,4,6,4.0,
2017-12-27,0.9250118017309205,0.8164300559552359,1,1.0,1,1,2,1,1,90,1125,90,90,1125,1125,90,1125,1,0,0,0,0,14,0,0,2019-03-23,2019-12-15,5.0,4.93,4.93,5.0,5.0,5.0,5.0,1,1,0,1,0,0.42,70.0,1.4443428078007265,1,1,0,1,1,1,1,1,2,2,3.0,
2017-11-24,0.9250118017309205,0.8164300559552359,0,23.0,1,0,1,1,1,90,100,90,90,100,100,90,100,1,0,0,0,0,1,0,0,2020-02-03,2020-02-03,3.0,2.0,2.0,5.0,5.0,5.0,2.0,1,17,0,16,1,0.04,44.0,5.91326734834295,1,1,0,0,1,1,1,1,2,2,3.0,
2015-11-09,0.9250118017309205,0.8164300559552359,1,4.0,1,1,3,1,1,1,1125,1,2,1125,1125,1,1125,1,7,28,58,329,361,46,3,2016-01-30,2021-12-08,4.77,4.84,4.6,4.95,4.98,4.97,4.75,1,3,3,0,0,5.06,155.0,7.2054390421844,1,1,1,1,1,1,1,1,4,6,4.0,
2014-10-01,0.9250118017309205,0.8164300559552359,0,1.0,1,1,1,1,1,1,5,1,1,5,5,1,5,1,0,5,35,125,59,0,0,2015-03-08,2020-02-24,4.9,4.95,4.84,5.0,4.98,4.91,4.95,0,1,0,1,0,0.72,50.0,10.046634211972243,1,1,1,1,0,1,1,1,2,1,3.0,
2015-02-25,0.9250118017309205,0.8164300559552359,0,1.0,1,1,2,1,1,90,1125,90,90,1125,1125,90,1125,1,0,0,0,0,7,0,0,2019-02-20,2019-03-22,5.0,4.8,4.8,5.0,4.8,4.8,4.8,0,1,1,0,0,0.21,100.0,1.6777758209187892,1,1,1,1,1,0,1,1,4,6,4.0,
2014-01-14,0.9250118017309205,0.8164300559552359,0,1.0,1,1,2,1,1,90,1125,90,90,1125,1125,90,1125,1,0,0,0,0,3,0,0,2017-10-23,2018-11-27,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,1,0,0,0.06,150.0,1.3746422707640429,1,1,1,1,1,1,1,1,4,6,4.0,
2014-11-11,1.0,1.0,0,1.0,1,1,8,5,6,5,15,5,5,1125,1125,5,1125,1,8,14,44,319,0,0,0,,,4.63158727853616,4.75458762886598,4.658408421672555,4.841571197172729,4.841825677267374,4.842272459499264,4.643321549565474,1,1,1,0,0,0.965576532094104,2495.0,28.494467286935343,1,1,1,0,0,1,1,1,5,3,4.0,4.0
